,checkpoint,model,seed,shuffle_utterances,augment_frames,multiple_frames,cnn,eval_type,eval_dataset,stage,trial_idx,categories,logits,pred,correct,target_category,config,filtered
60,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,60,"['ball', 'sand', 'car', 'ground']","[0.1559087336063385, 0.10539793223142624, 0.1385621428489685, 0.6001311540603638]",3,False,ball,contrastive_transformer_embedding,False
61,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,61,"['ball', 'paper', 'room', 'crib']","[0.5364360213279724, 0.005026903934776783, 0.3484098017215729, 0.11012730002403259]",0,True,ball,contrastive_transformer_embedding,False
62,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,62,"['ball', 'stairs', 'road', 'ground']","[0.07305915653705597, 0.5127973556518555, 0.07757142931222916, 0.3365720808506012]",1,False,ball,contrastive_transformer_embedding,False
63,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,63,"['ball', 'sand', 'kitchen', 'stairs']","[0.9372751712799072, 0.0012811635388061404, 0.0018155807629227638, 0.05962809920310974]",0,True,ball,contrastive_transformer_embedding,False
64,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,64,"['ball', 'ground', 'car', 'road']","[0.938601553440094, 0.04155099764466286, 0.003013105597347021, 0.01683437079191208]",0,True,ball,contrastive_transformer_embedding,False
65,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,65,"['ball', 'road', 'cat', 'puzzle']","[0.9766231775283813, 0.020652981474995613, 0.0023289851378649473, 0.0003947888035327196]",0,True,ball,contrastive_transformer_embedding,False
66,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,66,"['ball', 'ground', 'paper', 'toy']","[0.059690456837415695, 0.03012649528682232, 0.001206813845783472, 0.9089763164520264]",3,False,ball,contrastive_transformer_embedding,False
67,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,67,"['ball', 'road', 'floor', 'stairs']","[0.9237305521965027, 0.01576865278184414, 0.051054518669843674, 0.009446262381970882]",0,True,ball,contrastive_transformer_embedding,False
68,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,68,"['ball', 'stairs', 'computer', 'sand']","[0.8790475130081177, 0.038168150931596756, 0.0353270024061203, 0.04745735973119736]",0,True,ball,contrastive_transformer_embedding,False
69,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,69,"['ball', 'room', 'hand', 'floor']","[0.122176893055439, 0.006844701711088419, 0.027052752673625946, 0.8439257144927979]",3,False,ball,contrastive_transformer_embedding,False
70,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,70,"['ball', 'floor', 'road', 'toy']","[0.3626440763473511, 0.008865558542311192, 0.008680015802383423, 0.6198104023933411]",3,False,ball,contrastive_transformer_embedding,False
71,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,71,"['ball', 'window', 'cat', 'door']","[0.5994333624839783, 0.01922512799501419, 0.06446956098079681, 0.31687191128730774]",0,True,ball,contrastive_transformer_embedding,False
72,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,72,"['ball', 'crib', 'table', 'car']","[0.7976526021957397, 0.1502821147441864, 0.04346270486712456, 0.008602485060691833]",0,True,ball,contrastive_transformer_embedding,False
73,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,73,"['ball', 'door', 'sand', 'puzzle']","[0.4422709047794342, 0.05834341421723366, 0.22091500461101532, 0.2784706652164459]",0,True,ball,contrastive_transformer_embedding,False
74,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,74,"['ball', 'road', 'puzzle', 'door']","[0.9655861854553223, 0.01375966053456068, 0.003618148621171713, 0.01703597791492939]",0,True,ball,contrastive_transformer_embedding,False
75,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,75,"['ball', 'kitchen', 'door', 'road']","[0.9701383709907532, 0.014084924012422562, 0.009648606181144714, 0.006128104403614998]",0,True,ball,contrastive_transformer_embedding,False
76,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,76,"['ball', 'door', 'table', 'hand']","[0.8688259124755859, 0.07383852452039719, 0.006428958848118782, 0.050906676799058914]",0,True,ball,contrastive_transformer_embedding,False
77,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,77,"['ball', 'ground', 'kitchen', 'puzzle']","[0.9633256793022156, 0.017286349087953568, 0.016038378700613976, 0.0033495905809104443]",0,True,ball,contrastive_transformer_embedding,False
78,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,78,"['ball', 'floor', 'window', 'kitchen']","[0.3747860789299011, 0.013465681113302708, 0.02375132218003273, 0.5879969596862793]",3,False,ball,contrastive_transformer_embedding,False
79,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,79,"['ball', 'computer', 'table', 'toy']","[0.6459696888923645, 0.06728654354810715, 0.00931079313158989, 0.27743294835090637]",0,True,ball,contrastive_transformer_embedding,False
80,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,80,"['ball', 'window', 'room', 'hand']","[0.690194308757782, 0.2313046157360077, 0.06147809326648712, 0.017022959887981415]",0,True,ball,contrastive_transformer_embedding,False
81,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,81,"['ball', 'road', 'door', 'chair']","[0.47364211082458496, 0.006548713892698288, 0.1492508500814438, 0.37055835127830505]",0,True,ball,contrastive_transformer_embedding,False
82,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,82,"['ball', 'sand', 'puzzle', 'basket']","[0.758112370967865, 0.0032559812534600496, 0.0009710584999993443, 0.23766061663627625]",0,True,ball,contrastive_transformer_embedding,False
83,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,83,"['ball', 'stairs', 'road', 'hand']","[0.28238576650619507, 0.014195926487445831, 0.03952277824282646, 0.6638955473899841]",3,False,ball,contrastive_transformer_embedding,False
84,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,84,"['ball', 'computer', 'paper', 'stairs']","[0.84246426820755, 0.011521376669406891, 0.10144677758216858, 0.044567566365003586]",0,True,ball,contrastive_transformer_embedding,False
85,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,85,"['ball', 'room', 'puzzle', 'road']","[0.22036074101924896, 0.547146201133728, 0.20805253088474274, 0.024440523236989975]",1,False,ball,contrastive_transformer_embedding,False
86,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,86,"['ball', 'door', 'ground', 'toy']","[0.2791177034378052, 0.03053455613553524, 0.14011679589748383, 0.5502309203147888]",3,False,ball,contrastive_transformer_embedding,False
87,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,87,"['ball', 'foot', 'room', 'road']","[0.7915619015693665, 0.15625905990600586, 0.029656611382961273, 0.02252243459224701]",0,True,ball,contrastive_transformer_embedding,False
88,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,88,"['ball', 'paper', 'room', 'table']","[0.7233834862709045, 0.0009879947174340487, 0.24838541448116302, 0.027243148535490036]",0,True,ball,contrastive_transformer_embedding,False
89,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,89,"['ball', 'crib', 'hand', 'sand']","[0.5085799694061279, 0.031173624098300934, 0.21276795864105225, 0.2474784553050995]",0,True,ball,contrastive_transformer_embedding,False
90,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,90,"['ball', 'puzzle', 'foot', 'sand']","[0.14405713975429535, 0.07687079906463623, 0.7493167519569397, 0.029755277559161186]",2,False,ball,contrastive_transformer_embedding,False
91,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,91,"['ball', 'paper', 'table', 'stairs']","[0.844393789768219, 0.04335794970393181, 0.06372854113578796, 0.04851967841386795]",0,True,ball,contrastive_transformer_embedding,False
92,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,92,"['ball', 'car', 'kitchen', 'basket']","[0.5294952988624573, 0.010417432524263859, 0.013568393886089325, 0.4465189278125763]",0,True,ball,contrastive_transformer_embedding,False
93,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,93,"['ball', 'car', 'room', 'door']","[0.7923161387443542, 0.003216068958863616, 0.02775065414607525, 0.1767171025276184]",0,True,ball,contrastive_transformer_embedding,False
94,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,94,"['ball', 'room', 'road', 'computer']","[0.8975485563278198, 0.040892284363508224, 0.019760996103286743, 0.04179820045828819]",0,True,ball,contrastive_transformer_embedding,False
95,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,95,"['ball', 'car', 'ground', 'foot']","[0.6111992001533508, 0.19378897547721863, 0.046753767877817154, 0.1482580602169037]",0,True,ball,contrastive_transformer_embedding,False
96,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,96,"['ball', 'cat', 'crib', 'floor']","[0.20612239837646484, 0.6586953401565552, 0.03789837658405304, 0.09728388488292694]",1,False,ball,contrastive_transformer_embedding,False
97,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,97,"['ball', 'paper', 'table', 'computer']","[0.9683625102043152, 0.004478598013520241, 0.02275068871676922, 0.004408164881169796]",0,True,ball,contrastive_transformer_embedding,False
98,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_0,transformer,0,False,True,True,frozen_pretrained,image,saycam,test,98,"['ball', 'foot', 'paper', 'chair']","[0.9588906168937683, 0.005429363809525967, 0.00979432463645935, 0.02588573656976223]",0,True,ball,contrastive_transformer_embedding,False
